File,Function,Kind,TypeAnnotation,UnrolledTypeAnnotation,TypeVarsSummary,Error,Warning,VarCnt,HasWhere,VarsUsedOnce,UseSiteVariance,ImprUseSiteVariance,RestrictedScope,ClosedLowerBound,Package
src/core/time_arrays.jl,Base.setindex!,mtsig,"((((Tuple{TimestepArray{VariableTimestep{TIMES}, T_data, N, ti}, Any, Vararg{Union{Array{TimestepValue{T_time}, 1}, AnyIndex}}} where T_time) where TIMES) where ti) where N) where T_data","((((Tuple{TimestepArray{VariableTimestep{TIMES}, T_data, N, ti}, Any, Vararg{Union{Array{TimestepValue{T_time}, 1}, AnyIndex}}} where T_time) where TIMES) where ti) where N) where T_data","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T_time, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:TIMES, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:ti, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T_data, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,5,true,true,false,true,false,true,../data/ta-info/all/Mimi.jl
src/likelihoodratiotest.jl,_samefamily,mtsig,"Tuple{Vararg{GeneralizedLinearMixedModel{<:AbstractFloat, S}}} where S <: Distribution","Tuple{Vararg{GeneralizedLinearMixedModel{var""##ANON_TV#1729"", S} where var""##ANON_TV#1729"" <: AbstractFloat}} where S <: Distribution","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1729""), :(Union{}), :AbstractFloat, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:S, :(Union{}), :Distribution, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/MixedModels.jl
src/bipartite_graph.jl,Matching,mtsig,"(Tuple{V} where V <: AbstractVector{Union{U, Int}}) where U","(Tuple{V} where V <: AbstractVector{Union{U, Int}}) where U","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:V, :(Union{}), :(AbstractVector{Union{U, Int}}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:U, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCUpBnd)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/ModelingToolkit.jl
src/zygote.jl,Zygote.z2d,mtsig,"Tuple{AbstractArray{Union{Nothing, Atom{T, T, T, T}}}, AbstractArray{Atom{T, T, T, T}}} where T","Tuple{AbstractArray{Union{Nothing, Atom{T, T, T, T}}}, AbstractArray{Atom{T, T, T, T}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,false,false,true,false,true,../data/ta-info/all/Molly.jl
src/zygote.jl,Base.zero,mtsig,"(Tuple{Type{Union{Nothing, SizedVector{D, T, Vector{T}}}}} where T) where D","(Tuple{Type{Union{Nothing, SizedVector{D, T, Vector{T}}}}} where T) where D","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:D, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,false,false,true,false,true,../data/ta-info/all/Molly.jl
src/MultidimensionalTools.jl,reshape_as_required,mtsig,"(Tuple{Array{T, N}, T, Vararg{Union{NTuple{N, Int}, CartesianIndex{N}}}} where N) where T","(Tuple{Array{T, N}, T, Vararg{Union{NTuple{N, Int}, CartesianIndex{N}}}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,false,false,true,false,true,../data/ta-info/all/MultidimensionalTools.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), VecOrMat{T}, _TransposeOrAdjoint{<:Any, <:_SparseMat}, AbstractVecOrMat, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), VecOrMat{T}, (_TransposeOrAdjoint{var""##ANON_TV#3965"", var""##ANON_TV#3966""} where var""##ANON_TV#3965"" <: Any) where var""##ANON_TV#3966"" <: _SparseMat, AbstractVecOrMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3965""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3966""), :(Union{}), :_SparseMat, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,false,false,true,false,true,../data/ta-info/all/MutableArithmetics.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), VecOrMat{T}, _SparseMat, AbstractVecOrMat, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), VecOrMat{T}, _SparseMat, AbstractVecOrMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,false,false,true,false,true,../data/ta-info/all/MutableArithmetics.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), Matrix{T}, AbstractMatrix, _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), Matrix{T}, AbstractMatrix, _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,false,false,true,false,true,../data/ta-info/all/MutableArithmetics.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), Matrix{T}, AbstractMatrix, _TransposeOrAdjoint{<:Any, <:_SparseMat}, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), Matrix{T}, AbstractMatrix, (_TransposeOrAdjoint{var""##ANON_TV#3967"", var""##ANON_TV#3968""} where var""##ANON_TV#3967"" <: Any) where var""##ANON_TV#3968"" <: _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3967""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3968""), :(Union{}), :_SparseMat, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,false,false,true,false,true,../data/ta-info/all/MutableArithmetics.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), _SparseMat{T}, _SparseMat, _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), _SparseMat{T}, _SparseMat, _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,false,false,true,false,true,../data/ta-info/all/MutableArithmetics.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), _SparseMat{T}, _SparseMat, _TransposeOrAdjoint{<:Any, <:_SparseMat}, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), _SparseMat{T}, _SparseMat, (_TransposeOrAdjoint{var""##ANON_TV#3971"", var""##ANON_TV#3972""} where var""##ANON_TV#3971"" <: Any) where var""##ANON_TV#3972"" <: _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3971""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3972""), :(Union{}), :_SparseMat, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,false,false,true,false,true,../data/ta-info/all/MutableArithmetics.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), _SparseMat{T}, _TransposeOrAdjoint{<:Any, <:_SparseMat}, _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), _SparseMat{T}, (_TransposeOrAdjoint{var""##ANON_TV#3973"", var""##ANON_TV#3974""} where var""##ANON_TV#3973"" <: Any) where var""##ANON_TV#3974"" <: _SparseMat, _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3973""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3974""), :(Union{}), :_SparseMat, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,false,false,true,false,true,../data/ta-info/all/MutableArithmetics.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), _SparseMat{T}, _TransposeOrAdjoint{<:Any, <:_SparseMat}, _TransposeOrAdjoint{<:Any, <:_SparseMat}, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), _SparseMat{T}, (_TransposeOrAdjoint{var""##ANON_TV#3975"", var""##ANON_TV#3976""} where var""##ANON_TV#3975"" <: Any) where var""##ANON_TV#3976"" <: _SparseMat, (_TransposeOrAdjoint{var""##ANON_TV#3977"", var""##ANON_TV#3978""} where var""##ANON_TV#3977"" <: Any) where var""##ANON_TV#3978"" <: _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3975""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3976""), :(Union{}), :_SparseMat, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3977""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3978""), :(Union{}), :_SparseMat, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,6,true,false,false,true,false,true,../data/ta-info/all/MutableArithmetics.jl
src/execute.jl,cast,mtsig,"Tuple{Type{Union{Missing, T}}, Any, Any} where T","Tuple{Type{Union{Missing, T}}, Any, Any} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/MySQL.jl
src/load.jl,sqltype,mtsig,"Tuple{Type{Union{T, Missing}}} where T","Tuple{Type{Union{T, Missing}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/MySQL.jl
src/prepare.jl,getvalue,mtsig,"Tuple{Any, Any, Any, Any, Type{Union{T, Missing}}} where T","Tuple{Any, Any, Any, Any, Type{Union{T, Missing}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/MySQL.jl
src/prepare.jl,defaultvalue,mtsig,"Tuple{Type{Union{Missing, T}}} where T","Tuple{Type{Union{Missing, T}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/MySQL.jl
src/cfvariable.jl,defVar,mtsig,"(Tuple{NCDataset, Any, AbstractArray{Union{Missing, nctype}, N}, Any, Vararg{Any}} where nctype <: Union{Int8, UInt8, Int16, Int32, Int64, Float32, Float64}) where N","(Tuple{NCDataset, Any, AbstractArray{Union{Missing, nctype}, N}, Any, Vararg{Any}} where nctype <: Union{Int8, UInt8, Int16, Int32, Int64, Float32, Float64}) where N","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:nctype, :(Union{}), :(Union{Int8, UInt8, Int16, Int32, Int64, Float32, Float64}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/NCDatasets.jl
src/variable.jl,nomissing,mtsig,"(Tuple{AbstractArray{Union{T, Missing}, N}} where N) where T","(Tuple{AbstractArray{Union{T, Missing}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/NCDatasets.jl
src/variable.jl,nomissing,mtsig,"(Tuple{Array{Union{T, Missing}, N}, Any} where N) where T","(Tuple{Array{Union{T, Missing}, N}, Any} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,false,true,false,true,../data/ta-info/all/NCDatasets.jl
src/Endpoint.jl,for_assignment,mtsig,"Tuple{Type{Union{Missing, T}}, Missing} where T <: Union{AbstractString, Number, TimeType}","Tuple{Type{Union{Missing, T}}, Missing} where T <: Union{AbstractString, Number, TimeType}","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Union{AbstractString, Number, TimeType}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/NCEI.jl
src/Endpoint.jl,for_assignment,mtsig,"Tuple{Type{Union{Missing, T}}, AbstractString} where T <: AbstractString","Tuple{Type{Union{Missing, T}}, AbstractString} where T <: AbstractString","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :AbstractString, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/NCEI.jl
src/Endpoint.jl,for_assignment,mtsig,"Tuple{Type{Union{Missing, T}}, Number} where T <: Number","Tuple{Type{Union{Missing, T}}, Number} where T <: Number","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/NCEI.jl
src/Endpoint.jl,for_assignment,mtsig,"Tuple{Type{Union{Missing, T}}, AbstractString} where T <: TimeType","Tuple{Type{Union{Missing, T}}, AbstractString} where T <: TimeType","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :TimeType, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/NCEI.jl
src/load.jl,sqltype,mtsig,"Tuple{Any, Type{Union{T, Missing}}} where T","Tuple{Any, Type{Union{T, Missing}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,false,true,false,true,../data/ta-info/all/ODBC.jl
src/missing_data.jl,project,mtsig,"Tuple{Diagonal{T}, AbstractMatrix{T}, ColVecs{Union{Missing, T}}, T, Diagonal{T}} where T <: Real","Tuple{Diagonal{T}, AbstractMatrix{T}, ColVecs{Union{Missing, T}}, T, Diagonal{T}} where T <: Real","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,false,false,true,false,true,../data/ta-info/all/OILMMs.jl
