File,Name,Kind,TypeDeclaration,Supertype,Error,Warning,VarCnt,ProcessedTypeDecl,ProcessedSuper,TyDeclUseSiteVariance,SuperUseSiteVariance,TyDeclImpUseSiteVariance,SuperImpUseSiteVariance,TrivConsistBounds,Package
src/mokernels/moinput.jl,MOInputIsotopicByOutputs,tdstrc,"MOInputIsotopicByOutputs{S, T <: AbstractVector{S}, Tout_dim <: Integer}","AbstractVector{Tuple{S, Int}}",false,false,3,"((MOInputIsotopicByOutputs{S, T, Tout_dim} where Tout_dim <: Integer) where T <: AbstractVector{S}) where S","((AbstractVector{Tuple{S, Int}} where Tout_dim) where T) where S",false,false,true,true,true,data/ta-info/all/KernelFunctions.jl
src/KeyedDistributions.jl,$KeyedT,tdstrc,"($KeyedT){F <: VariateForm, S <: ValueSupport, D <: ($T){F, S}, L}","($T){F, S}",false,false,4,"(((($KeyedT){F, S, D, L} where L) where D <: ($T){F, S}) where S <: ValueSupport) where F <: VariateForm","(((($T){F, S} where L) where D) where S) where F",false,true,true,true,true,data/ta-info/all/KeyedDistributions.jl
src/Automata/backtrack.jl,BacktrackSearch,tdmtbl,"BacktrackSearch{S, At <: Automaton{S}}",Any,false,false,2,"(BacktrackSearch{S, At} where At <: Automaton{S}) where S",(Any where At) where S,false,true,true,true,true,data/ta-info/all/KnuthBendix.jl
src/Words/words_impl.jl,SubWord,tdstrc,"SubWord{T, V <: SubArray{T, 1}}",AbstractWord{T},false,false,2,"(SubWord{T, V} where V <: SubArray{T, 1}) where T",(AbstractWord{T} where V) where T,false,true,true,true,true,data/ta-info/all/KnuthBendix.jl
src/estimators.jl,KrigingWeights,tdstrc,"KrigingWeights{T <: Real, A <: AbstractVector{T}}",Any,false,false,2,"(KrigingWeights{T, A} where A <: AbstractVector{T}) where T <: Real",(Any where A) where T,false,true,true,true,true,data/ta-info/all/KrigingEstimators.jl
src/kroneckerpowers.jl,KroneckerPower,tdstrc,"KroneckerPower{T, TA <: AbstractMatrix{T}}",AbstractKroneckerProduct{T},false,false,2,"(KroneckerPower{T, TA} where TA <: AbstractMatrix{T}) where T",(AbstractKroneckerProduct{T} where TA) where T,false,true,true,true,true,data/ta-info/all/Kronecker.jl
src/dense/packedhessenberg.jl,PackedHessenberg,tdstrc,"PackedHessenberg{T, V <: AbstractVector{T}}",AbstractMatrix{T},false,false,2,"(PackedHessenberg{T, V} where V <: AbstractVector{T}) where T",(AbstractMatrix{T} where V) where T,false,true,true,true,true,data/ta-info/all/KrylovKit.jl
src/subsample.jl,SubsampledArray,tdstrc,"SubsampledArray{T, N, PT <: AbstractArray{T, N}}","AbstractArray{T, N}",false,false,3,"((SubsampledArray{T, N, PT} where PT <: AbstractArray{T, N}) where N) where T","((AbstractArray{T, N} where PT) where N) where T",false,true,true,true,true,data/ta-info/all/LACosmic.jl
src/solver.jl,LCP,tdstrc,"LCP{TF <: AbstractFloat, TM <: DenseOrSparseMatrix{TF}}",Any,false,false,2,"(LCP{TF, TM} where TM <: DenseOrSparseMatrix{TF}) where TF <: AbstractFloat",(Any where TM) where TF,false,true,true,true,true,data/ta-info/all/LCPsolve.jl
src/LabelledArrays.jl,PrintWrapper,tdstrc,"PrintWrapper{T, N, F, X <: AbstractArray{T, N}}","AbstractArray{T, N}",false,false,4,"(((PrintWrapper{T, N, F, X} where X <: AbstractArray{T, N}) where F) where N) where T","(((AbstractArray{T, N} where X) where F) where N) where T",false,true,true,true,true,data/ta-info/all/LabelledArrays.jl
src/larray.jl,LArray,tdstrc,"LArray{T, N, D <: AbstractArray{T, N}, Syms}","DenseArray{T, N}",false,false,4,"(((LArray{T, N, D, Syms} where Syms) where D <: AbstractArray{T, N}) where N) where T","(((DenseArray{T, N} where Syms) where D) where N) where T",false,true,true,true,true,data/ta-info/all/LabelledArrays.jl
src/AdjointLayeredArray.jl,AdjointLayeredArray,tdstrc,"AdjointLayeredArray{layer, T, A <: AbstractLayeredArray{layer, T}}","AbstractLayeredMatrix{layer, T}",false,false,3,"((AdjointLayeredArray{layer, T, A} where A <: AbstractLayeredArray{layer, T}) where T) where layer","((AbstractLayeredMatrix{layer, T} where A) where T) where layer",false,true,true,true,true,data/ta-info/all/LayeredArrays.jl
src/LayeredArray.jl,LayeredArray,tdstrc,"LayeredArray{layer, T, N, A <: AbstractArray{T, N}}","AbstractLayeredArray{layer, T, N}",false,false,4,"(((LayeredArray{layer, T, N, A} where A <: AbstractArray{T, N}) where N) where T) where layer","(((AbstractLayeredArray{layer, T, N} where A) where N) where T) where layer",false,true,true,true,true,data/ta-info/all/LayeredArrays.jl
src/LazyLayeredArray.jl,LazyLayeredArray,tdstrc,"LazyLayeredArray{layer, T, N, BC <: Broadcasted{<:AbstractArrayStyle{N}}}","AbstractLayeredArray{layer, T, N}",false,false,4,"(((LazyLayeredArray{layer, T, N, BC} where BC <: (Broadcasted{var""##ANON_TV#1708""} where var""##ANON_TV#1708"" <: AbstractArrayStyle{N})) where N) where T) where layer","(((AbstractLayeredArray{layer, T, N} where BC) where N) where T) where layer",false,true,true,true,true,data/ta-info/all/LayeredArrays.jl
src/LayoutPointers.jl,AbstractStridedPointer,tdabst,"AbstractStridedPointer{T, N, C, B, R, X <: Tuple{Vararg{IntegerTypes, N}}, O <: Tuple{Vararg{IntegerTypes, N}}}",Any,false,false,7,"((((((AbstractStridedPointer{T, N, C, B, R, X, O} where O <: Tuple{Vararg{IntegerTypes, N}}) where X <: Tuple{Vararg{IntegerTypes, N}}) where R) where B) where C) where N) where T",((((((Any where O) where X) where R) where B) where C) where N) where T,false,true,true,true,true,data/ta-info/all/LayoutPointers.jl
src/grouped_strided_pointers.jl,DensePointerWrapper,tdstrc,"DensePointerWrapper{D, T, N, C, B, R, X, O, P <: AbstractStridedPointer{T, N, C, B, R, X, O}}","AbstractStridedPointer{T, N, C, B, R, X, O}",false,false,9,"((((((((DensePointerWrapper{D, T, N, C, B, R, X, O, P} where P <: AbstractStridedPointer{T, N, C, B, R, X, O}) where O) where X) where R) where B) where C) where N) where T) where D","((((((((AbstractStridedPointer{T, N, C, B, R, X, O} where P) where O) where X) where R) where B) where C) where N) where T) where D",false,true,true,true,true,data/ta-info/all/LayoutPointers.jl
test/runtests.jl,SizedWrapper,tdstrc,"SizedWrapper{M, N, T, AT <: AbstractMatrix{T}}",AbstractMatrix{T},false,false,4,"(((SizedWrapper{M, N, T, AT} where AT <: AbstractMatrix{T}) where T) where N) where M",(((AbstractMatrix{T} where AT) where T) where N) where M,false,true,true,true,true,data/ta-info/all/LayoutPointers.jl
src/fft.jl,FFTOperator,tdstrc,"FFTOperator{T <: fftwNumber, N, C <: fftwComplex, F <: Plan{T}, B <: Plan{C}}",LinearMapping,false,false,5,"((((FFTOperator{T, N, C, F, B} where B <: Plan{C}) where F <: Plan{T}) where C <: fftwComplex) where N) where T <: fftwNumber",((((LinearMapping where B) where F) where C) where N) where T,false,true,true,true,true,data/ta-info/all/LazyAlgebra.jl
src/fft.jl,CirculantConvolution,tdstrc,"CirculantConvolution{T <: fftwNumber, N, C <: fftwComplex, F <: Plan{T}, B <: Plan{C}}",LinearMapping,false,false,5,"((((CirculantConvolution{T, N, C, F, B} where B <: Plan{C}) where F <: Plan{T}) where C <: fftwComplex) where N) where T <: fftwNumber",((((LinearMapping where B) where F) where C) where N) where T,false,true,true,true,true,data/ta-info/all/LazyAlgebra.jl
src/sparse.jl,SparseOperatorCSR,tdstrc,"SparseOperatorCSR{T, M, N, V <: AbstractVector{T}, J <: AbstractVector{Int}, K <: AbstractVector{Int}}","CompressedSparseOperator{:CSR, T, M, N}",false,true,6,"(((((SparseOperatorCSR{T, M, N, V, J, K} where K <: AbstractVector{Int}) where J <: AbstractVector{Int}) where V <: AbstractVector{T}) where N) where M) where T","(((((CompressedSparseOperator{:CSR, T, M, N} where K) where J) where V) where N) where M) where T",false,true,true,true,true,data/ta-info/all/LazyAlgebra.jl
src/sparse.jl,SparseOperatorCSC,tdstrc,"SparseOperatorCSC{T, M, N, V <: AbstractVector{T}, I <: AbstractVector{Int}, K <: AbstractVector{Int}}","CompressedSparseOperator{:CSC, T, M, N}",false,true,6,"(((((SparseOperatorCSC{T, M, N, V, I, K} where K <: AbstractVector{Int}) where I <: AbstractVector{Int}) where V <: AbstractVector{T}) where N) where M) where T","(((((CompressedSparseOperator{:CSC, T, M, N} where K) where I) where V) where N) where M) where T",false,true,true,true,true,data/ta-info/all/LazyAlgebra.jl
src/sparse.jl,SparseOperatorCOO,tdstrc,"SparseOperatorCOO{T, M, N, V <: AbstractVector{T}, I <: AbstractVector{Int}, J <: AbstractVector{Int}}","CompressedSparseOperator{:COO, T, M, N}",false,true,6,"(((((SparseOperatorCOO{T, M, N, V, I, J} where J <: AbstractVector{Int}) where I <: AbstractVector{Int}) where V <: AbstractVector{T}) where N) where M) where T","(((((CompressedSparseOperator{:COO, T, M, N} where J) where I) where V) where N) where M) where T",false,true,true,true,true,data/ta-info/all/LazyAlgebra.jl
src/types.jl,Sum,tdstrc,"Sum{N, T <: NTuple{N, Mapping}}",Mapping,false,false,2,"(Sum{N, T} where T <: NTuple{N, Mapping}) where N",(Mapping where T) where N,false,true,true,true,true,data/ta-info/all/LazyAlgebra.jl
src/types.jl,Composition,tdstrc,"Composition{N, T <: NTuple{N, Mapping}}",Mapping,false,false,2,"(Composition{N, T} where T <: NTuple{N, Mapping}) where N",(Mapping where T) where N,false,true,true,true,true,data/ta-info/all/LazyAlgebra.jl
src/cache.jl,CachedArray,tdmtbl,"CachedArray{T, N, DM <: AbstractArray{T, N}, M <: AbstractArray{T, N}}","AbstractCachedArray{T, N}",false,false,4,"(((CachedArray{T, N, DM, M} where M <: AbstractArray{T, N}) where DM <: AbstractArray{T, N}) where N) where T","(((AbstractCachedArray{T, N} where M) where DM) where N) where T",false,true,true,true,true,data/ta-info/all/LazyArrays.jl
src/lazyoperations.jl,Accumulate,tdmtbl,"Accumulate{T, N, Op, DM <: AbstractArray{T, N}, Arr <: AbstractArray{T, N}}","AbstractCachedArray{T, N}",false,false,5,"((((Accumulate{T, N, Op, DM, Arr} where Arr <: AbstractArray{T, N}) where DM <: AbstractArray{T, N}) where Op) where N) where T","((((AbstractCachedArray{T, N} where Arr) where DM) where Op) where N) where T",false,true,true,true,true,data/ta-info/all/LazyArrays.jl
src/bidiag.jl,Bidiagonal,tdstrc,"Bidiagonal{T, DV <: AbstractVector{T}, EV <: AbstractVector{T}}",AbstractBandedMatrix{T},false,false,3,"((Bidiagonal{T, DV, EV} where EV <: AbstractVector{T}) where DV <: AbstractVector{T}) where T",((AbstractBandedMatrix{T} where EV) where DV) where T,false,true,true,true,true,data/ta-info/all/LazyBandedMatrices.jl
src/blockkron.jl,DiagTrav,tdstrc,"DiagTrav{T, N, AA <: AbstractArray{T, N}}",AbstractBlockVector{T},false,false,3,"((DiagTrav{T, N, AA} where AA <: AbstractArray{T, N}) where N) where T",((AbstractBlockVector{T} where AA) where N) where T,false,true,true,true,true,data/ta-info/all/LazyBandedMatrices.jl
src/blockkron.jl,InvDiagTrav,tdstrc,"InvDiagTrav{T, AA <: AbstractVector{T}}",LayoutMatrix{T},false,false,2,"(InvDiagTrav{T, AA} where AA <: AbstractVector{T}) where T",(LayoutMatrix{T} where AA) where T,false,true,true,true,true,data/ta-info/all/LazyBandedMatrices.jl
src/blockkron.jl,KronTrav,tdstrc,"KronTrav{T, N, AA <: Tuple{Vararg{AbstractArray{T, N}}}, AXES}","AbstractBlockArray{T, N}",false,false,4,"(((KronTrav{T, N, AA, AXES} where AXES) where AA <: Tuple{Vararg{AbstractArray{T, N}}}) where N) where T","(((AbstractBlockArray{T, N} where AXES) where AA) where N) where T",false,true,true,true,true,data/ta-info/all/LazyBandedMatrices.jl
src/tridiag.jl,SymTridiagonal,tdstrc,"SymTridiagonal{T, DV <: AbstractVector{T}, EV <: AbstractVector{T}}",AbstractBandedMatrix{T},false,false,3,"((SymTridiagonal{T, DV, EV} where EV <: AbstractVector{T}) where DV <: AbstractVector{T}) where T",((AbstractBandedMatrix{T} where EV) where DV) where T,false,true,true,true,true,data/ta-info/all/LazyBandedMatrices.jl
src/tridiag.jl,Tridiagonal,tdstrc,"Tridiagonal{T, DL <: AbstractVector{T}, D <: AbstractVector{T}, DU <: AbstractVector{T}}",AbstractBandedMatrix{T},false,false,4,"(((Tridiagonal{T, DL, D, DU} where DU <: AbstractVector{T}) where D <: AbstractVector{T}) where DL <: AbstractVector{T}) where T",(((AbstractBandedMatrix{T} where DU) where D) where DL) where T,false,true,true,true,true,data/ta-info/all/LazyBandedMatrices.jl
src/Approximations/iterative_refinement.jl,LocalApproximation,tdstrc,"LocalApproximation{N, VN <: AbstractVector{N}}",Any,false,false,2,"(LocalApproximation{N, VN} where VN <: AbstractVector{N}) where N",(Any where VN) where N,false,true,true,true,true,data/ta-info/all/LazySets.jl
src/Approximations/iterative_refinement.jl,PolygonalOverapproximation,tdstrc,"PolygonalOverapproximation{N, SN <: LazySet{N}, VN <: AbstractVector{N}}",Any,false,false,3,"((PolygonalOverapproximation{N, SN, VN} where VN <: AbstractVector{N}) where SN <: LazySet{N}) where N",((Any where VN) where SN) where N,false,true,true,true,true,data/ta-info/all/LazySets.jl
src/Approximations/template_directions.jl,BoxDirections,tdstrc,"BoxDirections{N, VN <: AbstractVector{N}}","AbstractDirections{N, VN}",false,false,2,"(BoxDirections{N, VN} where VN <: AbstractVector{N}) where N","(AbstractDirections{N, VN} where VN) where N",false,true,true,true,true,data/ta-info/all/LazySets.jl
src/Approximations/template_directions.jl,PolarDirections,tdstrc,"PolarDirections{N <: AbstractFloat, VN <: AbstractVector{N}}","AbstractDirections{N, VN}",false,false,2,"(PolarDirections{N, VN} where VN <: AbstractVector{N}) where N <: AbstractFloat","(AbstractDirections{N, VN} where VN) where N",false,true,true,true,true,data/ta-info/all/LazySets.jl
src/Approximations/template_directions.jl,SphericalDirections,tdstrc,"SphericalDirections{N <: AbstractFloat, VN <: AbstractVector{N}}","AbstractDirections{N, VN}",false,false,2,"(SphericalDirections{N, VN} where VN <: AbstractVector{N}) where N <: AbstractFloat","(AbstractDirections{N, VN} where VN) where N",false,true,true,true,true,data/ta-info/all/LazySets.jl
src/Approximations/template_directions.jl,CustomDirections,tdstrc,"CustomDirections{N, VN <: AbstractVector{N}}","AbstractDirections{N, VN}",false,false,2,"(CustomDirections{N, VN} where VN <: AbstractVector{N}) where N","(AbstractDirections{N, VN} where VN) where N",false,true,true,true,true,data/ta-info/all/LazySets.jl
src/Interfaces/AbstractAffineMap.jl,AbstractAffineMap,tdabst,"AbstractAffineMap{N, S <: LazySet{N}}",LazySet{N},false,false,2,"(AbstractAffineMap{N, S} where S <: LazySet{N}) where N",(LazySet{N} where S) where N,false,true,true,true,true,data/ta-info/all/LazySets.jl
src/Interfaces/AbstractPolyhedron_functions.jl,LinearMapInverse,tdstrc,"LinearMapInverse{T, MT <: AbstractMatrix{T}}",AbstractLinearMapAlgorithm,false,false,2,"(LinearMapInverse{T, MT} where MT <: AbstractMatrix{T}) where T",(AbstractLinearMapAlgorithm where MT) where T,false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/AffineMap.jl,AffineMap,tdstrc,"AffineMap{N, S <: LazySet{N}, NM, MAT <: AbstractMatrix{NM}, VN <: AbstractVector{NM}}","AbstractAffineMap{N, S}",false,false,5,"((((AffineMap{N, S, NM, MAT, VN} where VN <: AbstractVector{NM}) where MAT <: AbstractMatrix{NM}) where NM) where S <: LazySet{N}) where N","((((AbstractAffineMap{N, S} where VN) where MAT) where NM) where S) where N",false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/Bloating.jl,Bloating,tdstrc,"Bloating{N, S <: LazySet{N}}",LazySet{N},false,false,2,"(Bloating{N, S} where S <: LazySet{N}) where N",(LazySet{N} where S) where N,false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/CachedMinkowskiSumArray.jl,CachedMinkowskiSumArray,tdstrc,"CachedMinkowskiSumArray{N, S <: LazySet{N}}",LazySet{N},false,false,2,"(CachedMinkowskiSumArray{N, S} where S <: LazySet{N}) where N",(LazySet{N} where S) where N,false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/CartesianProduct.jl,CartesianProduct,tdstrc,"CartesianProduct{N, S1 <: LazySet{N}, S2 <: LazySet{N}}",LazySet{N},false,false,3,"((CartesianProduct{N, S1, S2} where S2 <: LazySet{N}) where S1 <: LazySet{N}) where N",((LazySet{N} where S2) where S1) where N,false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/CartesianProductArray.jl,CartesianProductArray,tdstrc,"CartesianProductArray{N, S <: LazySet{N}}",LazySet{N},false,false,2,"(CartesianProductArray{N, S} where S <: LazySet{N}) where N",(LazySet{N} where S) where N,false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/Complement.jl,Complement,tdstrc,"Complement{N, S <: LazySet{N}}",LazySet{N},false,false,2,"(Complement{N, S} where S <: LazySet{N}) where N",(LazySet{N} where S) where N,false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/ConvexHull.jl,ConvexHull,tdstrc,"ConvexHull{N, S1 <: LazySet{N}, S2 <: LazySet{N}}",ConvexSet{N},false,false,3,"((ConvexHull{N, S1, S2} where S2 <: LazySet{N}) where S1 <: LazySet{N}) where N",((ConvexSet{N} where S2) where S1) where N,false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/ConvexHullArray.jl,ConvexHullArray,tdstrc,"ConvexHullArray{N, S <: LazySet{N}}",ConvexSet{N},false,false,2,"(ConvexHullArray{N, S} where S <: LazySet{N}) where N",(ConvexSet{N} where S) where N,false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/ExponentialMap.jl,SparseMatrixExp,tdstrc,"SparseMatrixExp{N, MN <: AbstractSparseMatrix{N}}",AbstractMatrix{N},false,false,2,"(SparseMatrixExp{N, MN} where MN <: AbstractSparseMatrix{N}) where N",(AbstractMatrix{N} where MN) where N,false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/ExponentialMap.jl,ExponentialMap,tdstrc,"ExponentialMap{N, S <: LazySet{N}}","AbstractAffineMap{N, S}",false,false,2,"(ExponentialMap{N, S} where S <: LazySet{N}) where N","(AbstractAffineMap{N, S} where S) where N",false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/ExponentialProjectionMap.jl,ProjectionSparseMatrixExp,tdstrc,"ProjectionSparseMatrixExp{N, MN1 <: AbstractSparseMatrix{N}, MN2 <: AbstractSparseMatrix{N}, MN3 <: AbstractSparseMatrix{N}}",Any,false,false,4,"(((ProjectionSparseMatrixExp{N, MN1, MN2, MN3} where MN3 <: AbstractSparseMatrix{N}) where MN2 <: AbstractSparseMatrix{N}) where MN1 <: AbstractSparseMatrix{N}) where N",(((Any where MN3) where MN2) where MN1) where N,false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/ExponentialProjectionMap.jl,ExponentialProjectionMap,tdstrc,"ExponentialProjectionMap{N, S <: LazySet{N}}","AbstractAffineMap{N, S}",false,false,2,"(ExponentialProjectionMap{N, S} where S <: LazySet{N}) where N","(AbstractAffineMap{N, S} where S) where N",false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/Intersection.jl,Intersection,tdstrc,"Intersection{N, S1 <: LazySet{N}, S2 <: LazySet{N}}",LazySet{N},false,false,3,"((Intersection{N, S1, S2} where S2 <: LazySet{N}) where S1 <: LazySet{N}) where N",((LazySet{N} where S2) where S1) where N,false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/IntersectionArray.jl,IntersectionArray,tdstrc,"IntersectionArray{N, S <: LazySet{N}}",LazySet{N},false,false,2,"(IntersectionArray{N, S} where S <: LazySet{N}) where N",(LazySet{N} where S) where N,false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/InverseLinearMap.jl,InverseLinearMap,tdstrc,"InverseLinearMap{N, S <: LazySet{N}, NM, MAT <: AbstractMatrix{NM}}","AbstractAffineMap{N, S}",false,false,4,"(((InverseLinearMap{N, S, NM, MAT} where MAT <: AbstractMatrix{NM}) where NM) where S <: LazySet{N}) where N","(((AbstractAffineMap{N, S} where MAT) where NM) where S) where N",false,true,true,true,true,data/ta-info/all/LazySets.jl
src/LazyOperations/LinearMap.jl,LinearMap,tdstrc,"LinearMap{N, S <: LazySet{N}, NM, MAT <: AbstractMatrix{NM}}","AbstractAffineMap{N, S}",false,false,4,"(((LinearMap{N, S, NM, MAT} where MAT <: AbstractMatrix{NM}) where NM) where S <: LazySet{N}) where N","(((AbstractAffineMap{N, S} where MAT) where NM) where S) where N",false,true,true,true,true,data/ta-info/all/LazySets.jl
